Iso3,Country,image,idb,02Dec20,03Dec20,04Dec20,05Dec20,06Dec20,07Dec20,08Dec20,09Dec20,10Dec20,11Dec20,12Dec20,13Dec20,14Dec20,15Dec20,16Dec20,17Dec20,18Dec20,19Dec20,20Dec20,21Dec20,22Dec20,23Dec20,24Dec20,25Dec20,26Dec20,27Dec20,28Dec20,29Dec20,30Dec20,31Dec20,01Jan21,02Jan21,03Jan21,04Jan21,05Jan21,06Jan21,07Jan21,08Jan21,09Jan21,10Jan21,11Jan21,12Jan21,13Jan21,14Jan21,15Jan21,16Jan21,17Jan21,18Jan21,19Jan21,20Jan21,21Jan21,22Jan21,23Jan21,24Jan21,25Jan21,26Jan21,27Jan21,28Jan21,29Jan21,30Jan21,31Jan21,01Feb21,02Feb21,03Feb21,04Feb21,05Feb21,06Feb21,07Feb21,08Feb21,09Feb21,10Feb21,11Feb21,12Feb21,13Feb21,14Feb21,15Feb21,16Feb21,17Feb21,18Feb21,19Feb21,20Feb21,21Feb21,22Feb21,23Feb21,24Feb21,25Feb21,26Feb21,27Feb21,28Feb21,01Mar21,02Mar21,03Mar21,04Mar21,05Mar21,06Mar21,07Mar21,08Mar21,09Mar21,10Mar21,11Mar21,12Mar21,13Mar21,14Mar21,15Mar21,16Mar21,17Mar21,18Mar21,19Mar21,20Mar21,21Mar21,22Mar21,23Mar21,24Mar21,25Mar21,26Mar21,27Mar21,28Mar21,29Mar21,30Mar21,31Mar21,01Apr21,02Apr21,03Apr21,04Apr21,05Apr21,06Apr21,07Apr21,08Apr21,09Apr21,10Apr21,11Apr21,12Apr21,13Apr21,14Apr21,15Apr21,16Apr21,17Apr21,18Apr21,19Apr21,20Apr21,21Apr21,22Apr21,23Apr21,24Apr21,25Apr21,26Apr21,27Apr21,28Apr21,29Apr21,30Apr21,01May21,02May21,03May21,04May21,05May21,06May21,07May21,08May21,09May21,10May21,11May21,12May21,13May21,14May21,15May21,16May21,17May21,18May21,19May21,20May21,21May21
BGD,Bangladesh,https://www.countryflags.io/bd/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,310,1519,3190,5139,7273,9539,12239,15298,18357,21416,24475,37680,61031,106580,170688,253355,354581,479563,626345,794959,973330,1170126,1364681,1556995,1741207,1909128,2070762,2226001,2369233,2505270,2634112,2764827,2895950,3017443,3130057,3234375,3333943,3428760,3510421,3599284,3695349,3788879,3879873,3974628,4073144,4175421,4267019,4347937,4421946,4489046,4552784,4613161,4675765,4736145,4794729,4856863,4921382,4987129,5054103,5116717,5174971,5225625,5268680,5307714,5343164,5375031,5406967,5438369,5468232,5496557,5532577,5576933,5629625,5702861,5793242,5902721,6031298,6167327,6314247,6472057,6624896,6779157,6936703,7096164,7257539,7411657,7558519,7710600,7857104,7996451,8129713,8255240,8372164,8480484,8567725,8648493,8723888,8797105,8869666,8942302,9015012,9095031,9169584,9239151,9302115,9352118,9397575,9438486,9467616,9497927,9530192,9555876,9593749,9593749
BEN,Benin,https://www.countryflags.io/bj/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10683,10933,11183,11433,11683,11933,12183,12433,12683,12933
BEL,Belgium,https://www.countryflags.io/be/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,306,552,719,847,951,1038,1113,1432,2237,4211,7506,11259,15069,19676,26284,35398,46668,59951,73513,87489,102244,117505,132755,148985,166131,183729,201123,218550,235039,250834,265620,279165,292159,305015,317360,331330,347332,364904,383844,403071,422652,442576,463022,482695,502658,523148,543943,564529,585621,604819,623216,640421,657103,673401,689733,705909,722862,740289,758258,776373,794264,811966,829787,848106,867382,889152,912646,936692,960830,985518,1010942,1037219,1064174,1091158,1118335,1145504,1174555,1206190,1239560,1275909,1315594,1357072,1398476,1440168,1482022,1525834,1570031,1614379,1658723,1703272,1746537,1787536,1831834,1879561,1929225,1978699,2027851,2075741,2125741,2170456,2218643,2274192,2336539,2399432,2467177,2538565,2617475,2694338,2765533,2835251,2905264,2977036,3045640,3113005,3178119,3240072,3300323,3360618,3421165,3482086,3543381,3606081,3670246,3734560,3798488,3864696,3935212,4014279,4101289,4198708,4302199,4406308,4511160,4613941,4707887,4795789,4882014,4967889,5053496,5142077,5239342,5342433,5447557,5543427
AZE,Azerbaijan,https://www.countryflags.io/az/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3250,6500,9750,13000,16250,19500,22750,26000,29250,32500,35750,39000,42250,45500,48750,52000,55250,58500,61750,65000,69204,74362,80474,87540,95560,104535,114464,124393,134322,144251,154180,164109,174038,183967,193896,203825,213754,223683,233612,243541,253470,263399,273328,284978,298349,312068,326135,340550,355313,370423,384160,397206,409659,421351,432195,441740,450211,457609,463250,468410,473257,477878,482693,487476,492228,496948,501637,506294,518496,538274,565628,600558,643063,693144,747232,798194,844196,881990,916453,948894,979340,1011153,1043830,1076593,1109342,1142181,1173238,1202138,1228938,1253436,1276332,1299217,1319224,1336895,1352634,1366501,1378993,1391269,1403595,1416171,1428917,1441719,1454837,1468083,1481458,1496167,1509893,1525606,1543078,1562892,1585259,1609612,1632604,1656829,1679887,1701979,1721224,1737746,1753125,1771309,1789702,1809099,1829553,1852863
AUT,Austria,https://www.countryflags.io/at/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,2034,3496,4923,5995,6854,7571,8186,8632,9104,9502,10355,13065,16404,20061,24510,30824,39263,49652,60812,72319,84322,97152,111587,127152,143149,158189,172699,186575,199028,208997,216741,223063,229866,236750,243649,251006,259613,269663,281232,293686,306915,320670,335143,349903,365196,381077,397740,414591,431012,447061,462428,477469,491832,505437,519403,533935,548442,562987,577565,592150,607860,625293,643313,661603,681398,702344,724349,747458,770990,794776,818949,843531,868251,895440,925666,959349,995581,1033162,1070766,1109144,1146107,1182438,1218047,1251626,1284477,1318335,1352921,1389100,1424824,1459712,1494461,1530727,1567802,1604270,1640157,1675072,1707195,1738677,1768157,1797198,1829151,1865468,1906679,1954080,2003741,2056593,2110404,2165835,2221448,2275897,2329172,2381477,2433305,2485153,2536410,2587197,2637669,2685713,2734979,2784114,2833639,2882448,2932014,2983327,3034888,3084872,3134600,3186195,3240528,3297810,3359023,3421653,3484560,3549462,3614988,3683749,3743506,3800652,3858919,3917953,3977533,4037540,4097984,4168634,4240999
AUS,Australia,https://www.countryflags.io/au/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,414,1401,3901,7472,11758,16314,21126,26701,32977,39192,45887,52593,59657,67181,74753,82662,91804,100838,112603,124204,135406,147910,161818,176255,191348,204853,218348,235120,252990,274661,300711,332054,368145,404502,441584,483012,528026,576014,627936,673929,721309,764530,801310,837022,872996,909267,953617,999815,1047528,1101771,1155391,1207322,1256331,1304287,1351479,1409801,1469602,1529950,1590760,1652906,1715690,1778142,1828275,1873425,1917916,1964623,2010901,2056729,2102443,2148604,2198266,2250662,2302268,2355838,2411964,2469145,2526660,2586537,2645990,2706167,2767040,2828336,2890457,2952874,3016762,3083386,3151523,3221842
ATG,Antigua and Barbuda,https://www.countryflags.io/ag/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,1790,2685,3580,4475,5370,6265,7160,8055,8950,9845,10740,11635,12530,13425,14320,15215,16110,17005,17900,18795,19690,20585,21480,22375,23270,24165,24986,25733,26407,27007,27497,27877,28147,28380,28577,28738,28855,28964,29065,29158,29243,29320,29388,29456,29523,29588,29650,29710,29767,29822,29875,29926,29977,30028,30079,30130,30232,30386,30565,30768,30996,31248,31525,31775,31979,32164,32329,32475,32602,32710,32799,32888,32977,33066,33155,33244,33333,33422,33511,33593,33669,33739,33802,33928,34117,34369,34691,35082,35542,35542,35542,35542,35542
ARM,Armenia,https://www.countryflags.io/am/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,826,1087,1348,1609,1870,2131,2392,2653,2914,3175,3436,3697,3958,4219,4480,4741,5002,5263,5524,5785,6046,6307,6568,6829,7090,7351,7612,7873,8134,8395,8656,8917,9178,9439,9700,9961,10222,10483,10744,11141,11675,12346,13153,14097,15178,16395,16395,16395,16395,16395,16395
ARG,Argentina,https://www.countryflags.io/ar/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,16356,32012,43082,51858,59258,65741,73725,81898,90261,100780,112722,126087,140875,154931,168254,181574,194891,207862,220486,232764,244696,256282,267986,279249,290373,300715,309761,319387,329401,338297,347502,358691,369990,381914,393389,404607,421181,437419,452419,470995,490385,508524,528344,546760,565893,585159,600652,614682,628681,639684,648635,659638,674053,689862,705925,725274,749293,777043,810652,850330,893864,940569,994782,1052044,1112420,1177232,1242509,1314091,1385167,1459860,1544595,1639825,1745626,1867469,1989662,2112161,2239647,2367313,2493896,2614062,2723937,2829423,2934887,3034797,3129201,3209299,3285735,3358106,3430314,3502260,3574236,3654664,3748547,3841224,3928143,4015175,4102995,4197225,4294352,4401237,4520219,4666301,4820459,4981772,5148587,5317601,5483877,5646305,5792791,5932105,6067041,6190079,6303743,6412070,6514126,6627041,6747918,6873654,7009870,7153787,7299725,7450840,7587153,7710432,7828302,7944068,8063143,8188294,8324791,8471973,8626929,8781638,8930209,9071985,9207764,9334003,9456985,9577726,9703450,9840073,9982927,10126928,10277559
ARE,United Arab Emirates,https://www.countryflags.io/ae/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826301,826301,856999,895417,943929,995982,1052807,1117000,1198183,1289631,1393121,1504203,1617947,1732843,1845659,1955169,2057774,2153929,2243767,2330196,2415848,2503321,2589506,2678445,2773806,2872002,2992913,3117155,3243847,3376296,3516400,3659480,3814792,3954750,4093732,4231250,4373117,4507808,4635470,4750315,4856224,4952393,5048333,5134011,5217086,5297805,5376109,5447411,5514691,5581768,5649919,5717391,5784029,5849986,5916574,5983806,6044762,6102886,6154024,6197169,6232993,6269071,6306119,6339013,6367517,6396566,6429076,6464914,6503186,6544776,6593835,6659908,6741782,6836248,6931153,7039418,7153110,7268718,7379141,7486271,7582753,7693985,7805840,7914285,8020414,8121148,8215566,8314404,8400062,8471095,8537221,8599895,8656838,8728019,8789756,8849145,8910069,8973098,9044130,9128186,9199296,9280173,9369666,9458917,9549957,9640082,9726445,9814145,9914800,10001028,10084692,10167385,10245758,10326651,10404700,10459629,10517471,10577306,10636288,10699566,10752166,10803549,10870660,10944508,11017542,11091745,11162342,11238414,11312028,11368761,11414686,11458234,11501538,11547356,11595533,11652603,11723799
AND,Andorra,https://www.countryflags.io/ad/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,642,708,774,840,906,972,1038,1098,1153,1203,1247,1286,1320,1348,1376,1404,1452,1520,1594,1675,1762,1856,1956,2043,2117,2188,2255,2319,2379,2436,2492,2547,2610,2682,2762,2851,2948,3051,3159,3267,3375,3483,3669,3933,4280,4710,5223,5819,6498,7117,7676,8169,8597,8954,9241,9458,9670,9877,10079,10276,10473,10670,10867,11064,11261,11458,11655,11852,12049,12622,13210,13813,14432,15066,15715,16379,16921,17570,18325,19187,20156,21231,22413,23463,24406,25241,25969,26590,27103,27509,27807,28071,28300,28494,28653,28777,28866,28920,29022,29173,29372,29620,29916,30261,30654,31005,31314,31581,31805,31987,32127,32225,32225,32225,32225,32225
ALB,Albania,https://www.countryflags.io/al/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,128,191,257,319,381,439,494,545,592,632,666,692,713,728,737,741,741,741,741,741,741,741,753,777,812,859,918,989,1071,1152,1231,1309,1385,1460,1533,1605,1677,1931,2336,2852,3479,4218,5109,6152,7164,8164,9191,10245,11326,12352,13323,14250,15147,16014,16852,17660,18480,19311,20168,21051,22093,23294,24655,26175,27854,29814,32054,34440,36973,39652,42547,45493,48780,52056,55169,59847,67051,76713,88835,102566,118314,135660,152072,167507,182117,195479,207919,219089,229277,239175,247864,256382,265021,273870,283005,292724,302829,314029,323855,335173,346389,357350,368096,378301,387256,396807,405600,415636,427858,441281,455770,471325,488544,506109,523106,538647,553324,566786,580423,592583,603453,612898,622560,631915,642081,651670,661161,670466,679810,679810
AGO,Angola,https://www.countryflags.io/ao/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,1762,2643,3524,4405,5286,6167,7534,9387,11726,14551,17862,21659,25942,30225,34508,38791,43368,48238,53401,58858,64608,70652,77333,84358,91727,99440,107497,115557,123619,131339,138718,145755,152450,158804,165158,172429,180617,189722,199744,210683,223393,237874,253209,269398,286441,304338,323089,341840,360087,377830,395070,411806,427143,441082,453622,465267,476017,485871,494830,503789,512748,521707,530666,539625,548584,557543,566502,575461,584420,593379,602338,611325,620340,629383,638454,647553,656680,668148,681929,698022
AFG,Afghanistan,https://www.countryflags.io/af/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367,2734,4101,5468,6835,8202,9782,11576,13584,15805,18240,20889,23751,26613,29475,32337,35199,38061,40923,43785,46647,49509,52391,55293,58214,61155,64116,67096,70096,73096,76096,79096,82096,85096,88096,91096,94096,97096,100096,103096,106096,109096,112096,115096,118810,123239,128382,134239,140810,148096,156096,164096,172096,180096,188096,196096,204096,212096,220096,228942,238634,249172,260556,272785,285860,299781,313702,327623,341544,355465,369386,383307,397228,411149,425070,438991,452912,466833,479454,490775,500797,509519,516941,523063,527885,532707,537529,537529
ABW,Aruba,https://www.countryflags.io/aw/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25766,27044,28322,29600,30878,32156,33434,34712,35990,37268,38546,39824,41102,42338,43533,44905,46467,48182,50059,52128,54066,56224,58337,60357,62320,64462,66419,68912,71081,73029,74790,76441,77715,78840,79460,80084,80790,81481,82011,82496,83003,83534,84089,84649,85326,86167,87207,88336,89571,90912,92463,94144,95927,97661
